session,phase,category,frame,mean_dFF,H,W,n_frames
230709,Naive,GoodLicks,7,0.009309375956210243,142,170,14
230709,Naive,GoodLicks,8,0.012943014296971247,142,170,14
230709,Naive,GoodLicks,9,0.020934293855228315,142,170,14
230709,Naive,GoodLicks,10,0.02289713234155013,142,170,14
230709,Naive,GoodLicks,11,0.03737538408514239,142,170,14
230709,Naive,GoodLicks,12,0.038859441626712,142,170,14
230709,Naive,GoodLicks,13,0.035987727538297015,142,170,14
230709,Naive,FA,0,0.0021645265336979027,142,170,22
230709,Naive,FA,1,-0.0005420661913326191,142,170,22
230709,Naive,FA,2,-0.0006924022636716799,142,170,22
230709,Naive,FA,3,-0.0005433424987161514,142,170,22
230709,Naive,FA,4,-4.028026912078311e-05,142,170,22
230709,Naive,FA,5,0.00024432166839726715,142,170,22
230709,Naive,FA,6,0.0006204221680877323,142,170,22
230709,Naive,FA,7,1.5641631768879176e-05,142,170,22
230709,Naive,FA,8,0.00034046955948650333,142,170,22
230709,Naive,FA,9,0.00011275657348630436,142,170,22
230709,Naive,FA,10,0.00048447962161455546,142,170,22
230709,Naive,FA,11,0.0022474622059445357,142,170,22
230709,Naive,FA,12,0.002612650287598363,142,170,22
230709,Naive,FA,13,0.003319039179669114,142,170,22
230709,Naive,FA,14,0.0049945072124528865,142,170,22
230709,Naive,FA,15,0.008497641191592164,142,170,22
230709,Naive,FA,16,0.013181049067269862,142,170,22
230709,Naive,FA,17,0.018731719737366377,142,170,22
230709,Naive,FA,18,0.024433042112203752,142,170,22
230709,Naive,FA,19,0.025908108424695507,142,170,22
230709,Naive,FA,20,0.025496008052372048,142,170,22
230709,Naive,FA,21,0.02351284747730032,142,170,22
230709,Naive,DistractorLicks,0,-0.0005989741734864475,142,170,14
230709,Naive,DistractorLicks,1,-0.0006347857859393967,142,170,14
230709,Naive,DistractorLicks,2,0.0010413541938645546,142,170,14
230709,Naive,DistractorLicks,3,0.0017154378509514105,142,170,14
230709,Naive,DistractorLicks,4,0.0018230269409724464,142,170,14
230709,Naive,DistractorLicks,5,0.004320622956536682,142,170,14
230709,Naive,DistractorLicks,6,0.005516535807500614,142,170,14
230709,Naive,DistractorLicks,7,0.007756660633559791,142,170,14
230709,Naive,DistractorLicks,8,0.011179001400119107,142,170,14
230709,Naive,DistractorLicks,9,0.016356278956803406,142,170,14
230709,Naive,DistractorLicks,10,0.023529200136962445,142,170,14
230709,Naive,DistractorLicks,11,0.025279640216719766,142,170,14
230709,Naive,DistractorLicks,12,0.0214238798915753,142,170,14
230709,Naive,DistractorLicks,13,0.01906959253804411,142,170,14
230709,Naive,Spont,0,0.0021084173025733336,142,170,14
230709,Naive,Spont,1,0.0008080869372645077,142,170,14
230709,Naive,Spont,2,-0.0015010657871749097,142,170,14
230709,Naive,Spont,3,-0.002941629418281731,142,170,14
230709,Naive,Spont,4,-0.004573112983071084,142,170,14
230709,Naive,Spont,5,-0.005405645115752166,142,170,14
230709,Naive,Spont,6,-0.0061159263299859585,142,170,14
230709,Naive,Spont,7,-0.005747040774185774,142,170,14
230709,Naive,Spont,8,-0.0044982971834880555,142,170,14
230709,Naive,Spont,9,-0.002547746898177772,142,170,14
230709,Naive,Spont,10,0.0033400646378555516,142,170,14
230709,Naive,Spont,11,0.006283195442074309,142,170,14
230709,Naive,Spont,12,0.007946276041493795,142,170,14
230709,Naive,Spont,13,0.009111342424211914,142,170,14
230709,Naive,Misses,0,0.0023138816283961917,142,170,22
230709,Naive,Misses,1,-0.0007053303875119348,142,170,22
230709,Naive,Misses,2,-0.0005709611379291184,142,170,22
230709,Naive,Misses,3,-0.0003430108738216822,142,170,22
230709,Naive,Misses,4,-0.00014808494035410926,142,170,22
230709,Naive,Misses,5,0.00018309635352985095,142,170,22
230709,Naive,Misses,6,0.00028793694667262243,142,170,22
230709,Naive,Misses,7,0.0003389956225726173,142,170,22
230709,Naive,Misses,8,0.0003454623419735604,142,170,22
230709,Naive,Misses,9,0.00030917461252688425,142,170,22
230709,Naive,Misses,10,0.0003027214623413074,142,170,22
230709,Naive,Misses,11,0.0003795097359649629,142,170,22
230709,Naive,Misses,12,0.0007859571672592191,142,170,22
230709,Naive,Misses,13,0.0015070697443367866,142,170,22
230709,Naive,Misses,14,0.0016694579455657141,142,170,22
230709,Naive,Misses,15,0.001611320865202138,142,170,22
230709,Naive,Misses,16,0.001395608665210904,142,170,22
230709,Naive,Misses,17,0.0009326483033064739,142,170,22
230709,Naive,Misses,18,0.0005626663421127933,142,170,22
230709,Naive,Misses,19,0.00027985351185712227,142,170,22
230709,Naive,Misses,20,0.00013663664889234744,142,170,22
230709,Naive,Misses,21,0.00010491281941180505,142,170,22
230709,Naive,CR,0,0.0031968584383183494,142,170,22
230709,Naive,CR,1,-2.3725482771316434e-05,142,170,22
230709,Naive,CR,2,0.00020903985472354962,142,170,22
230709,Naive,CR,3,0.00030600280304427435,142,170,22
230709,Naive,CR,4,0.00011551316810523384,142,170,22
230709,Naive,CR,5,-3.5668304236621665e-05,142,170,22
230709,Naive,CR,6,-0.00017235765480974084,142,170,22
230709,Naive,CR,7,-0.00022841891615447429,142,170,22
230709,Naive,CR,8,-5.755462825725604e-05,142,170,22
230709,Naive,CR,9,-4.988417484580989e-05,142,170,22
230709,Naive,CR,10,-6.29466647978366e-05,142,170,22
230709,Naive,CR,11,-0.0001772615894510988,142,170,22
230709,Naive,CR,12,0.0001689272061573454,142,170,22
230709,Naive,CR,13,0.0009009232997457941,142,170,22
230709,Naive,CR,14,0.0011971037780357293,142,170,22
230709,Naive,CR,15,0.001102617835451429,142,170,22
230709,Naive,CR,16,0.0008393438057892635,142,170,22
230709,Naive,CR,17,0.0006635232491190869,142,170,22
230709,Naive,CR,18,0.00060949087931197,142,170,22
230709,Naive,CR,19,0.0007985168207749965,142,170,22
230709,Naive,CR,20,0.0007459914116296626,142,170,22
230709,Naive,CR,21,0.0006475806800857125,142,170,22
230709,Naive,Target,0,0.002147674909322722,142,170,22
230709,Naive,Target,1,-0.0006222111992036919,142,170,22
230709,Naive,Target,2,-0.0004948019628044737,142,170,22
230709,Naive,Target,3,-0.00032041309289492756,142,170,22
230709,Naive,Target,4,-0.00016642705401317913,142,170,22
230709,Naive,Target,5,0.00014695978447168545,142,170,22
230709,Naive,Target,6,0.00022874013503216807,142,170,22
230709,Naive,Target,7,0.00023922432953970508,142,170,22
230709,Naive,Target,8,0.00026063706960419717,142,170,22
230709,Naive,Target,9,0.00031226626635677394,142,170,22
230709,Naive,Target,10,0.00041602572391174347,142,170,22
230709,Naive,Target,11,0.0007454035642178068,142,170,22
230709,Naive,Target,12,0.0013543437741182951,142,170,22
230709,Naive,Target,13,0.0022095670624018224,142,170,22
230709,Naive,Target,14,0.0023714194483226056,142,170,22
230709,Naive,Target,15,0.0024259314485088153,142,170,22
230709,Naive,Target,16,0.0023663267059056007,142,170,22
230709,Naive,Target,17,0.0020861308153424848,142,170,22
230709,Naive,Target,18,0.0019364099251540927,142,170,22
230709,Naive,Target,19,0.0019544834275644607,142,170,22
230709,Naive,Target,20,0.002067527229500572,142,170,22
230709,Naive,Target,21,0.0024417857370215962,142,170,22
230709,Naive,Distractor,0,0.0030905889775486154,142,170,22
230709,Naive,Distractor,1,-7.708408512321472e-05,142,170,22
230709,Naive,Distractor,2,0.00011624434253580386,142,170,22
230709,Naive,Distractor,3,0.00021857019845128933,142,170,22
230709,Naive,Distractor,4,9.947560839079085e-05,142,170,22
230709,Naive,Distractor,5,-6.845807053721618e-06,142,170,22
230709,Naive,Distractor,6,-9.074796715852868e-05,142,170,22
230709,Naive,Distractor,7,-0.0002032950362211864,142,170,22
230709,Naive,Distractor,8,-1.6581550107163075e-05,142,170,22
230709,Naive,Distractor,9,-3.314174487044531e-05,142,170,22
230709,Naive,Distractor,10,-6.5939588436209e-06,142,170,22
230709,Naive,Distractor,11,7.234233066316004e-05,142,170,22
230709,Naive,Distractor,12,0.0004204869351292133,142,170,22
230709,Naive,Distractor,13,0.0011498469932673153,142,170,22
230709,Naive,Distractor,14,0.0015880129551080907,142,170,22
230709,Naive,Distractor,15,0.001863870239760044,142,170,22
230709,Naive,Distractor,16,0.0021098134650593316,142,170,22
230709,Naive,Distractor,17,0.002523484652321009,142,170,22
230709,Naive,Distractor,18,0.003061915270933198,142,170,22
230709,Naive,Distractor,19,0.00338332772117863,142,170,22
230709,Naive,Distractor,20,0.0032937872422942782,142,170,22
230709,Naive,Distractor,21,0.0030013581445048555,142,170,22
230710,Naive,Hits,0,-0.002282810994811993,142,170,22
230710,Naive,Hits,1,0.00013264069848064298,142,170,22
230710,Naive,Hits,2,-9.170406876170636e-05,142,170,22
230710,Naive,Hits,3,-0.0003063691614506605,142,170,22
230710,Naive,Hits,4,-0.00046144235435973514,142,170,22
230710,Naive,Hits,5,-0.0004354531971179609,142,170,22
230710,Naive,Hits,6,-0.00036765918849221283,142,170,22
230710,Naive,Hits,7,-0.0005559170166597497,142,170,22
230710,Naive,Hits,8,-0.0004336485013416534,142,170,22
230710,Naive,Hits,9,0.0006306794024089301,142,170,22
230710,Naive,Hits,10,0.0018888733872940914,142,170,22
230710,Naive,Hits,11,0.003995181702683129,142,170,22
230710,Naive,Hits,12,0.005979361961485865,142,170,22
230710,Naive,Hits,13,0.007565117706284798,142,170,22
230710,Naive,Hits,14,0.00979283687602491,142,170,22
230710,Naive,Hits,15,0.012713616530329565,142,170,22
230710,Naive,Hits,16,0.016884826340974008,142,170,22
230710,Naive,Hits,17,0.020805406256245305,142,170,22
230710,Naive,Hits,18,0.026171333224630663,142,170,22
230710,Naive,Hits,19,0.030987840614047073,142,170,22
230710,Naive,Hits,20,0.03530772377882884,142,170,22
230710,Naive,Hits,21,0.03570517260393524,142,170,22
230710,Naive,GoodLicks,0,0.0006487619884119565,142,170,14
230710,Naive,GoodLicks,1,0.00032135379403157755,142,170,14
230710,Naive,GoodLicks,2,0.0010058688747393376,142,170,14
230710,Naive,GoodLicks,3,0.0022401334560726714,142,170,14
230710,Naive,GoodLicks,4,0.004062048674210747,142,170,14
230710,Naive,GoodLicks,5,0.0048289395345726925,142,170,14
230710,Naive,GoodLicks,6,0.006209124541741543,142,170,14
230710,Naive,GoodLicks,7,0.009312730441806302,142,170,14
230710,Naive,GoodLicks,8,0.014465269751223349,142,170,14
230710,Naive,GoodLicks,9,0.022554705318297712,142,170,14
230710,Naive,GoodLicks,10,0.02422619591238012,142,170,14
230710,Naive,GoodLicks,11,0.03358600975860123,142,170,14
230710,Naive,GoodLicks,12,0.03285309868199807,142,170,14
230710,Naive,GoodLicks,13,0.030177104513438736,142,170,14
230710,Naive,FA,0,9.19634868993676e-05,142,170,22
230710,Naive,FA,1,0.000241118644916755,142,170,22
230710,Naive,FA,2,0.0010533025350027674,142,170,22
230710,Naive,FA,3,0.00069523152590156,142,170,22
230710,Naive,FA,4,0.00014500815250698002,142,170,22
230710,Naive,FA,5,1.2815223814686164e-05,142,170,22
230710,Naive,FA,6,0.00021706161131774824,142,170,22
230710,Naive,FA,7,-5.416395292685127e-05,142,170,22
230710,Naive,FA,8,-0.0009085475360088204,142,170,22
230710,Naive,FA,9,-0.0009428369929388438,142,170,22
230710,Naive,FA,10,-0.0004589892115859698,142,170,22
230710,Naive,FA,11,0.0007412571957898086,142,170,22
230710,Naive,FA,12,0.002239556412215907,142,170,22
230710,Naive,FA,13,0.005703141125896734,142,170,22
230710,Naive,FA,14,0.009196473887595947,142,170,22
230710,Naive,FA,15,0.013062078991612472,142,170,22
230710,Naive,FA,16,0.0155929135933723,142,170,22
230710,Naive,FA,17,0.017941553028990954,142,170,22
230710,Naive,FA,18,0.019848809678570556,142,170,22
230710,Naive,FA,19,0.01988841425251329,142,170,22
230710,Naive,FA,20,0.020603564318392158,142,170,22
230710,Naive,FA,21,0.020780625941446182,142,170,22
230710,Naive,DistractorLicks,0,-0.0012231066643744394,142,170,14
230710,Naive,DistractorLicks,1,-0.00026546823407876076,142,170,14
230710,Naive,DistractorLicks,2,0.0005639523250132734,142,170,14
230710,Naive,DistractorLicks,3,0.0005653128796277207,142,170,14
230710,Naive,DistractorLicks,4,0.0018133227384693979,142,170,14
230710,Naive,DistractorLicks,5,0.0036725849150859133,142,170,14
230710,Naive,DistractorLicks,6,0.006069727658862197,142,170,14
230710,Naive,DistractorLicks,7,0.008090231790587602,142,170,14
230710,Naive,DistractorLicks,8,0.012415116200807,142,170,14
230710,Naive,DistractorLicks,9,0.016953346438038842,142,170,14
230710,Naive,DistractorLicks,10,0.023297380739841826,142,170,14
230710,Naive,DistractorLicks,11,0.020568693358696922,142,170,14
230710,Naive,DistractorLicks,12,0.0211698604389487,142,170,14
230710,Naive,DistractorLicks,13,0.017208843399667155,142,170,14
230710,Naive,Spont,0,0.007291314381498045,142,170,14
230710,Naive,Spont,1,0.005743038447342571,142,170,14
230710,Naive,Spont,2,0.0031599550104777904,142,170,14
230710,Naive,Spont,3,0.0009991359770026014,142,170,14
230710,Naive,Spont,4,-0.00036019852970650674,142,170,14
230710,Naive,Spont,5,-0.001100983353756394,142,170,14
230710,Naive,Spont,6,-0.0011686584422335303,142,170,14
230710,Naive,Spont,7,0.0003122763304012321,142,170,14
230710,Naive,Spont,8,-0.0005451604459865351,142,170,14
230710,Naive,Spont,9,0.0010679484807498405,142,170,14
230710,Naive,Spont,10,0.0065493278977561,142,170,14
230710,Naive,Spont,11,0.008017759875579584,142,170,14
230710,Naive,Spont,12,0.007625998420546526,142,170,14
230710,Naive,Spont,13,0.005874801242432598,142,170,14
230710,Naive,Misses,0,0.00013577451270503353,142,170,22
230710,Naive,Misses,1,-0.0005785163631778225,142,170,22
230710,Naive,Misses,2,-0.00029702483264654075,142,170,22
230710,Naive,Misses,3,-0.00016047070251161435,142,170,22
230710,Naive,Misses,4,-7.831664449138306e-05,142,170,22
230710,Naive,Misses,5,-7.334879875047631e-05,142,170,22
230710,Naive,Misses,6,0.00016075177252325448,142,170,22
230710,Naive,Misses,7,0.00034487125276044887,142,170,22
230710,Naive,Misses,8,0.0002880218416813679,142,170,22
230710,Naive,Misses,9,0.000172620780389329,142,170,22
230710,Naive,Misses,10,0.00022141169422344297,142,170,22
230710,Naive,Misses,11,0.00034527350559997026,142,170,22
230710,Naive,Misses,12,0.0009836367676848707,142,170,22
230710,Naive,Misses,13,0.001299108568079319,142,170,22
230710,Naive,Misses,14,0.0013657882523493198,142,170,22
230710,Naive,Misses,15,0.0015668332880398636,142,170,22
230710,Naive,Misses,16,0.001287176420198581,142,170,22
230710,Naive,Misses,17,0.0012360478002857954,142,170,22
230710,Naive,Misses,18,0.0010661786988115588,142,170,22
230710,Naive,Misses,19,0.001021831572050297,142,170,22
230710,Naive,Misses,20,0.0009323004262501141,142,170,22
230710,Naive,Misses,21,0.0008302386424682475,142,170,22
230710,Naive,CR,0,0.0035801076251902307,142,170,22
230710,Naive,CR,1,3.468970496791204e-05,142,170,22
230710,Naive,CR,2,-4.244340189690889e-05,142,170,22
230710,Naive,CR,3,-0.00016306833817847726,142,170,22
230710,Naive,CR,4,-9.45060165304274e-05,142,170,22
230710,Naive,CR,5,1.08463741392267e-05,142,170,22
230710,Naive,CR,6,0.00011162887619918442,142,170,22
230710,Naive,CR,7,-4.6366464617183414e-05,142,170,22
230710,Naive,CR,8,-4.1578737966988307e-05,142,170,22
230710,Naive,CR,9,7.047497418332947e-05,142,170,22
230710,Naive,CR,10,0.00016032302970033196,142,170,22
230710,Naive,CR,11,0.00030252238028261296,142,170,22
230710,Naive,CR,12,0.0006250172804742618,142,170,22
230710,Naive,CR,13,0.0009258274604968728,142,170,22
230710,Naive,CR,14,0.0008575086778646175,142,170,22
230710,Naive,CR,15,0.0007767196256399671,142,170,22
230710,Naive,CR,16,0.0004462801925438516,142,170,22
230710,Naive,CR,17,-2.2346710086890505e-05,142,170,22
230710,Naive,CR,18,-0.00028295734198735285,142,170,22
230710,Naive,CR,19,-0.000185887362621216,142,170,22
230710,Naive,CR,20,-0.0001552863844951532,142,170,22
230710,Naive,CR,21,-0.0004824483781377814,142,170,22
230710,Naive,Target,0,-0.00010852705371082749,142,170,22
230710,Naive,Target,1,-0.000506682316545657,142,170,22
230710,Naive,Target,2,-0.00027628536154706743,142,170,22
230710,Naive,Target,3,-0.00017520792058626513,142,170,22
230710,Naive,Target,4,-0.00011701621114475151,142,170,22
230710,Naive,Target,5,-0.00010992500060577738,142,170,22
230710,Naive,Target,6,0.00010737692797623796,142,170,22
230710,Naive,Target,7,0.0002538825386776018,142,170,22
230710,Naive,Target,8,0.0002151258474366166,142,170,22
230710,Naive,Target,9,0.0002188893280680752,142,170,22
230710,Naive,Target,10,0.0003898421682709807,142,170,22
230710,Naive,Target,11,0.0007139511012649321,142,170,22
230710,Naive,Target,12,0.0014882554741294121,142,170,22
230710,Naive,Target,13,0.0019320387840596736,142,170,22
230710,Naive,Target,14,0.002217005285043827,142,170,22
230710,Naive,Target,15,0.002692770989281242,142,170,22
230710,Naive,Target,16,0.002862696614216321,142,170,22
230710,Naive,Target,17,0.003212750674625162,142,170,22
230710,Naive,Target,18,0.0036020528933387377,142,170,22
230710,Naive,Target,19,0.004048701172251995,142,170,22
230710,Naive,Target,20,0.00440456541135908,142,170,22
230710,Naive,Target,21,0.004352959244636632,142,170,22
230710,Naive,Distractor,0,0.0032728617684495633,142,170,22
230710,Naive,Distractor,1,5.2872564963405585e-05,142,170,22
230710,Naive,Distractor,2,5.407307959166356e-05,142,170,22
230710,Naive,Distractor,3,-8.746679574655709e-05,142,170,22
230710,Naive,Distractor,4,-7.340891355822063e-05,142,170,22
230710,Naive,Distractor,5,1.101979613136572e-05,142,170,22
230710,Naive,Distractor,6,0.0001209156974272456,142,170,22
230710,Naive,Distractor,7,-4.7053290012335e-05,142,170,22
230710,Naive,Distractor,8,-0.00011794386525564763,142,170,22
230710,Naive,Distractor,9,-1.8780484060592628e-05,142,170,22
230710,Naive,Distractor,10,0.00010577221051967277,142,170,22
230710,Naive,Distractor,11,0.0003411674158454214,142,170,22
230710,Naive,Distractor,12,0.000767230571871198,142,170,22
230710,Naive,Distractor,13,0.0013466271097807873,142,170,22
230710,Naive,Distractor,14,0.0015920289294989794,142,170,22
230710,Naive,Distractor,15,0.001858849725233405,142,170,22
230710,Naive,Distractor,16,0.0017804396112696763,142,170,22
230710,Naive,Distractor,17,0.0015599657021634886,142,170,22
230710,Naive,Distractor,18,0.0014903071106006456,142,170,22
230710,Naive,Distractor,19,0.0015823153703180839,142,170,22
230710,Naive,Distractor,20,0.0016732134183498233,142,170,22
230710,Naive,Distractor,21,0.0013904649038980932,142,170,22
230712,Naive,Hits,0,0.0009811237297894574,142,170,22
230712,Naive,Hits,1,-0.0005310937303870627,142,170,22
230712,Naive,Hits,2,-0.00036538999194799524,142,170,22
230712,Naive,Hits,3,-0.0010512426708686761,142,170,22
230712,Naive,Hits,4,-0.0012274406536464627,142,170,22
230712,Naive,Hits,5,-0.00016915618154572602,142,170,22
230712,Naive,Hits,6,-0.00021040450781058593,142,170,22
230712,Naive,Hits,7,0.0003792604637037631,142,170,22
230712,Naive,Hits,8,0.0006877609282978707,142,170,22
230712,Naive,Hits,9,0.0010088089009459165,142,170,22
230712,Naive,Hits,10,0.0014788974432589635,142,170,22
230712,Naive,Hits,11,0.0015899717397195518,142,170,22
230712,Naive,Hits,12,0.0028720662941604407,142,170,22
230712,Naive,Hits,13,0.005175736097699111,142,170,22
230712,Naive,Hits,14,0.007974610151961522,142,170,22
230712,Naive,Hits,15,0.011168205382573227,142,170,22
230712,Naive,Hits,16,0.018348612770233995,142,170,22
230712,Naive,Hits,17,0.02260354653281537,142,170,22
230712,Naive,Hits,18,0.02748189472896653,142,170,22
230712,Naive,Hits,19,0.02946124743564861,142,170,22
230712,Naive,Hits,20,0.03249021103177036,142,170,22
230712,Naive,Hits,21,0.03532050726440593,142,170,22
230712,Naive,GoodLicks,0,2.168619179163137e-05,142,170,14
230712,Naive,GoodLicks,1,-0.0010554233561036745,142,170,14
230712,Naive,GoodLicks,2,-0.0005482458147113402,142,170,14
230712,Naive,GoodLicks,3,0.0002757723729703014,142,170,14
230712,Naive,GoodLicks,4,0.0007494396598784203,142,170,14
230712,Naive,GoodLicks,5,0.0017096249675896565,142,170,14
230712,Naive,GoodLicks,6,0.003057821022973516,142,170,14
230712,Naive,GoodLicks,7,0.004250431010769331,142,170,14
230712,Naive,GoodLicks,8,0.007860794162848064,142,170,14
230712,Naive,GoodLicks,9,0.016803883650848866,142,170,14
230712,Naive,GoodLicks,10,0.023015763753892644,142,170,14
230712,Naive,GoodLicks,11,0.0373004307487099,142,170,14
230712,Naive,GoodLicks,12,0.04065272843089197,142,170,14
230712,Naive,GoodLicks,13,0.03340742676782918,142,170,14
230712,Naive,FA,0,0.005016967221713359,142,170,22
230712,Naive,FA,1,0.00047743229477220926,142,170,22
230712,Naive,FA,2,0.0003052934116129049,142,170,22
230712,Naive,FA,3,-6.994869511792558e-05,142,170,22
230712,Naive,FA,4,-0.0005901207178327569,142,170,22
230712,Naive,FA,5,0.0006367668171058552,142,170,22
230712,Naive,FA,6,0.00017929262828665591,142,170,22
230712,Naive,FA,7,-0.0003304392293288409,142,170,22
230712,Naive,FA,8,-0.0007696489778353576,142,170,22
230712,Naive,FA,9,0.0005019472486847302,142,170,22
230712,Naive,FA,10,-0.0003405747803474737,142,170,22
230712,Naive,FA,11,-0.0005004581599974372,142,170,22
230712,Naive,FA,12,0.000649529066526065,142,170,22
230712,Naive,FA,13,0.0036188456221296255,142,170,22
230712,Naive,FA,14,0.006832085061493193,142,170,22
230712,Naive,FA,15,0.011113591634280445,142,170,22
230712,Naive,FA,16,0.013530777999299165,142,170,22
230712,Naive,FA,17,0.014946642821979855,142,170,22
230712,Naive,FA,18,0.016769981638059817,142,170,22
230712,Naive,FA,19,0.018119930971670334,142,170,22
230712,Naive,FA,20,0.01976819045508997,142,170,22
230712,Naive,FA,21,0.022561865908966458,142,170,22
230712,Naive,DistractorLicks,0,-0.0016214039778699783,142,170,14
230712,Naive,DistractorLicks,1,-0.0013880687766415598,142,170,14
230712,Naive,DistractorLicks,2,-0.001324556210046694,142,170,14
230712,Naive,DistractorLicks,3,-0.0005112936005587546,142,170,14
230712,Naive,DistractorLicks,4,-0.0006544976106992407,142,170,14
230712,Naive,DistractorLicks,5,0.0012301445088823723,142,170,14
230712,Naive,DistractorLicks,6,0.0027299927062871977,142,170,14
230712,Naive,DistractorLicks,7,0.004537294192032695,142,170,14
230712,Naive,DistractorLicks,8,0.00718728221374677,142,170,14
230712,Naive,DistractorLicks,9,0.011424662075320472,142,170,14
230712,Naive,DistractorLicks,10,0.019228740813654447,142,170,14
230712,Naive,DistractorLicks,11,0.020605828870659242,142,170,14
230712,Naive,DistractorLicks,12,0.017470914792984224,142,170,14
230712,Naive,DistractorLicks,13,0.016004403266507188,142,170,14
230712,Naive,Spont,0,0.005327170601692232,142,170,14
230712,Naive,Spont,1,0.006660735292070643,142,170,14
230712,Naive,Spont,2,0.005121424135575997,142,170,14
230712,Naive,Spont,3,0.006355946776503872,142,170,14
230712,Naive,Spont,4,0.00302998224904754,142,170,14
230712,Naive,Spont,5,0.0014456862320010465,142,170,14
230712,Naive,Spont,6,0.0007771802514862581,142,170,14
230712,Naive,Spont,7,0.00036577483989490826,142,170,14
230712,Naive,Spont,8,-0.00447244506390629,142,170,14
230712,Naive,Spont,9,-0.003939770758158083,142,170,14
230712,Naive,Spont,10,0.0038043081729167236,142,170,14
230712,Naive,Spont,11,0.008678176912220328,142,170,14
230712,Naive,Spont,12,0.012396060622032332,142,170,14
230712,Naive,Spont,13,0.010447908028671134,142,170,14
230712,Naive,Misses,0,-0.0003092109402207604,142,170,22
230712,Naive,Misses,1,-0.00010281469830053827,142,170,22
230712,Naive,Misses,2,-0.00030795599278763113,142,170,22
230712,Naive,Misses,3,-0.0005490898928260756,142,170,22
230712,Naive,Misses,4,-0.00022080920400235587,142,170,22
230712,Naive,Misses,5,-0.00026895852262848863,142,170,22
230712,Naive,Misses,6,-0.0002832851910398352,142,170,22
230712,Naive,Misses,7,0.0004154080717802963,142,170,22
230712,Naive,Misses,8,0.00047631826638868725,142,170,22
230712,Naive,Misses,9,0.000601479366475956,142,170,22
230712,Naive,Misses,10,0.00023970779693998747,142,170,22
230712,Naive,Misses,11,0.0003339785039628104,142,170,22
230712,Naive,Misses,12,0.0006815021758892467,142,170,22
230712,Naive,Misses,13,0.0008892180732984726,142,170,22
230712,Naive,Misses,14,0.000626347813631967,142,170,22
230712,Naive,Misses,15,0.00026626361685659237,142,170,22
230712,Naive,Misses,16,6.343563359650749e-05,142,170,22
230712,Naive,Misses,17,0.0003877270602078019,142,170,22
230712,Naive,Misses,18,0.0001448408468317167,142,170,22
230712,Naive,Misses,19,-2.124116596118118e-05,142,170,22
230712,Naive,Misses,20,0.00013099991703924852,142,170,22
230712,Naive,Misses,21,0.00010775954389041224,142,170,22
230712,Naive,CR,0,0.0017883721985523617,142,170,22
230712,Naive,CR,1,-0.00020074855158341625,142,170,22
230712,Naive,CR,2,0.0003545219705166921,142,170,22
230712,Naive,CR,3,0.0009307574480802186,142,170,22
230712,Naive,CR,4,0.001008613567504924,142,170,22
230712,Naive,CR,5,0.00028998908005079037,142,170,22
230712,Naive,CR,6,-7.570321266156463e-05,142,170,22
230712,Naive,CR,7,-2.5719543241807772e-05,142,170,22
230712,Naive,CR,8,-9.117558295609612e-05,142,170,22
230712,Naive,CR,9,-0.00090414257433371,142,170,22
230712,Naive,CR,10,-0.0012863926013760318,142,170,22
230712,Naive,CR,11,-0.0013055604525746992,142,170,22
230712,Naive,CR,12,-0.0018198907827267567,142,170,22
230712,Naive,CR,13,-0.0014126623259456913,142,170,22
230712,Naive,CR,14,-0.0019232461487252788,142,170,22
230712,Naive,CR,15,-0.002153626504369674,142,170,22
230712,Naive,CR,16,-0.002074299521382304,142,170,22
230712,Naive,CR,17,-0.002489607100191723,142,170,22
230712,Naive,CR,18,-0.0022669351711002293,142,170,22
230712,Naive,CR,19,-0.0018645275189217011,142,170,22
230712,Naive,CR,20,-0.0019542963591489704,142,170,22
230712,Naive,CR,21,-0.0017162443693526665,142,170,22
230713,Naive,Hits,0,0.0002518102745241395,142,170,22
230713,Naive,Hits,1,0.0006300260994534431,142,170,22
230713,Naive,Hits,2,0.00044869532709386045,142,170,22
230713,Naive,Hits,3,0.00012134547560483214,142,170,22
230713,Naive,Hits,4,-0.00036132122261955523,142,170,22
230713,Naive,Hits,5,-0.00025472297649312527,142,170,22
230713,Naive,Hits,6,-0.00024120019680019697,142,170,22
230713,Naive,Hits,7,-0.0003371905076035103,142,170,22
230713,Naive,Hits,8,-0.0002619543603388138,142,170,22
230713,Naive,Hits,9,-0.00048405936510149446,142,170,22
230713,Naive,Hits,10,0.0007403817268045636,142,170,22
230713,Naive,Hits,11,0.002506409381508971,142,170,22
230713,Naive,Hits,12,0.0037568771390881052,142,170,22
230713,Naive,Hits,13,0.005565253111656622,142,170,22
230713,Naive,Hits,14,0.008437291621864117,142,170,22
230713,Naive,Hits,15,0.0121733008144926,142,170,22
230713,Naive,Hits,16,0.018451924929824535,142,170,22
230713,Naive,Hits,17,0.02412225835999965,142,170,22
230713,Naive,Hits,18,0.029521322351847453,142,170,22
230713,Naive,Hits,19,0.032383300809725804,142,170,22
230713,Naive,Hits,20,0.034319569898687716,142,170,22
230713,Naive,Hits,21,0.03717910763588672,142,170,22
230713,Naive,GoodLicks,0,-0.00015431919867951293,142,170,14
230713,Naive,GoodLicks,1,0.0006198245418599314,142,170,14
230713,Naive,GoodLicks,2,0.0012003353021895467,142,170,14
230713,Naive,GoodLicks,3,0.0018826782150557326,142,170,14
